"exclusion","num_people","num_trials","order","row_number"
"participant_outlier_data",157,14087,3,229
"final",157,14087,4,229
"participant_external",155,14260,1,230
"stimuli_external",155,13832,2,230
"participant_outlier_data",152,13563,3,230
"final",152,13563,4,230
"participant_outlier_fixed",160,14720,1,231
"stimuli_external",160,14278,2,231
"participant_outlier_data",158,14101,3,231
"final",158,14101,4,231
"trial_external",160,14278,1,232
"stimuli_external",160,13849,2,232
"participant_outlier_data",157,13590,3,232
"final",157,13590,4,232
"trial_outlier_fixed",160,14652,1,233
"stimuli_external",160,14212,2,233
"participant_outlier_data",157,13945,3,233
"final",157,13945,4,233
"trial_outlier_data",160,14333,1,234
"stimuli_external",160,13903,2,234
"participant_outlier_data",157,13665,3,234
"final",157,13665,4,234
"stimuli_outlier_fixed",160,14720,1,235
"stimuli_external",160,14278,2,235
"participant_outlier_data",157,14009,3,235
"final",157,14009,4,235
"stimuli_outlier_data",160,14720,1,236
"stimuli_external",160,14278,2,236
"participant_outlier_data",158,14096,3,236
"final",158,14096,4,236
"participant_external",155,14260,1,237
"stimuli_outlier_fixed",155,14260,2,237
"participant_outlier_data",152,13984,3,237
"final",152,13984,4,237
"participant_outlier_fixed",160,14720,1,238
"stimuli_outlier_fixed",160,14720,2,238
"participant_outlier_data",157,14444,3,238
"final",157,14444,4,238
"trial_external",160,14278,1,239
"stimuli_outlier_fixed",160,14278,2,239
"participant_outlier_data",158,14102,3,239
"final",158,14102,4,239
"trial_outlier_fixed",160,14652,1,240
"stimuli_outlier_fixed",160,14652,2,240
"participant_outlier_data",157,14379,3,240
"final",157,14379,4,240
"trial_outlier_data",160,14333,1,241
"stimuli_outlier_fixed",160,14333,2,241
"participant_outlier_data",157,14087,3,241
"final",157,14087,4,241
"stimuli_external",160,14278,1,242
"stimuli_outlier_fixed",160,14278,2,242
"participant_outlier_data",157,14011,3,242
"final",157,14011,4,242
"stimuli_outlier_data",160,14720,1,243
"stimuli_outlier_fixed",160,14720,2,243
"participant_outlier_data",157,14444,3,243
"final",157,14444,4,243
"participant_external",155,14260,1,244
"stimuli_outlier_data",155,14260,2,244
"participant_outlier_data",152,13984,3,244
"final",152,13984,4,244
"participant_outlier_fixed",160,14720,1,245
"stimuli_outlier_data",160,14720,2,245
"participant_outlier_data",157,14444,3,245
"final",157,14444,4,245
"trial_external",160,14278,1,246
"stimuli_outlier_data",160,14278,2,246
"participant_outlier_data",157,14008,3,246
"final",157,14008,4,246
"trial_outlier_fixed",160,14652,1,247
"stimuli_outlier_data",160,14652,2,247
"participant_outlier_data",157,14379,3,247
"final",157,14379,4,247
"trial_outlier_data",160,14333,1,248
"stimuli_outlier_data",160,14333,2,248
"participant_outlier_data",157,14087,3,248
"final",157,14087,4,248
"stimuli_external",160,14278,1,249
"stimuli_outlier_data",160,14278,2,249
"participant_outlier_data",157,14006,3,249
"final",157,14006,4,249
"stimuli_outlier_fixed",160,14720,1,250
"stimuli_outlier_data",160,14720,2,250
"participant_outlier_data",157,14444,3,250
"final",157,14444,4,250
"participant_outlier_fixed",160,14720,1,251
"participant_external",155,14260,2,251
"trial_external",155,13832,3,251
"final",155,13832,4,251
"participant_outlier_data",157,14444,1,252
"participant_external",152,13984,2,252
"trial_external",152,13564,3,252
"final",152,13564,4,252
"trial_outlier_fixed",160,14652,1,253
"participant_external",155,14194,2,253
"trial_external",155,13768,3,253
"final",155,13768,4,253
"trial_outlier_data",160,14333,1,254
"participant_external",155,13888,2,254
"trial_external",155,13471,3,254
"final",155,13471,4,254
"stimuli_external",160,14278,1,255
"participant_external",155,13832,2,255
"trial_external",155,13417,3,255
"final",155,13417,4,255
"stimuli_outlier_fixed",160,14720,1,256
"participant_external",155,14260,2,256
"trial_external",155,13832,3,256
"final",155,13832,4,256
"stimuli_outlier_data",160,14720,1,257
"participant_external",155,14260,2,257
"trial_external",155,13832,3,257
"final",155,13832,4,257
"participant_external",155,14260,1,258
"participant_outlier_fixed",155,14260,2,258
"trial_external",155,13832,3,258
"final",155,13832,4,258
"participant_outlier_data",157,14444,1,259
"participant_outlier_fixed",157,14444,2,259
"trial_external",157,14010,3,259
"final",157,14010,4,259
"trial_outlier_fixed",160,14652,1,260
"participant_outlier_fixed",159,14573,2,260
"trial_external",159,14135,3,260
"final",159,14135,4,260
"trial_outlier_data",160,14333,1,261
"participant_outlier_fixed",155,13967,2,261
"trial_external",155,13547,3,261
"final",155,13547,4,261
"stimuli_external",160,14278,1,262
"participant_outlier_fixed",160,14278,2,262
"trial_external",160,13849,3,262
"final",160,13849,4,262
"stimuli_outlier_fixed",160,14720,1,263
"participant_outlier_fixed",160,14720,2,263
"trial_external",160,14278,3,263
"final",160,14278,4,263
"stimuli_outlier_data",160,14720,1,264
"participant_outlier_fixed",160,14720,2,264
"trial_external",160,14278,3,264
"final",160,14278,4,264
"participant_external",155,14260,1,265
"participant_outlier_data",152,13984,2,265
"trial_external",152,13564,3,265
"final",152,13564,4,265
"participant_outlier_fixed",160,14720,1,266
"participant_outlier_data",157,14444,2,266
"trial_external",157,14010,3,266
"final",157,14010,4,266
"trial_outlier_fixed",160,14652,1,267
"participant_outlier_data",157,14379,2,267
"trial_external",157,13947,3,267
"final",157,13947,4,267
"trial_outlier_data",160,14333,1,268
"participant_outlier_data",157,14087,2,268
"trial_external",157,13664,3,268
"final",157,13664,4,268
"stimuli_external",160,14278,1,269
"participant_outlier_data",157,14009,2,269
"trial_external",157,13588,3,269
"final",157,13588,4,269
"stimuli_outlier_fixed",160,14720,1,270
"participant_outlier_data",157,14444,2,270
"trial_external",157,14010,3,270
"final",157,14010,4,270
"stimuli_outlier_data",160,14720,1,271
"participant_outlier_data",157,14444,2,271
"trial_external",157,14010,3,271
"final",157,14010,4,271
"participant_external",155,14260,1,272
"trial_outlier_fixed",155,14194,2,272
"trial_external",155,13768,3,272
"final",155,13768,4,272
"participant_outlier_fixed",160,14720,1,273
"trial_outlier_fixed",160,14652,2,273
"trial_external",160,14212,3,273
"final",160,14212,4,273
"participant_outlier_data",157,14444,1,274
"trial_outlier_fixed",157,14379,2,274
"trial_external",157,13947,3,274
"final",157,13947,4,274
"trial_outlier_data",160,14333,1,275
"trial_outlier_fixed",160,14265,2,275
"trial_external",160,13837,3,275
"final",160,13837,4,275
"stimuli_external",160,14278,1,276
"trial_outlier_fixed",160,14211,2,276
"trial_external",160,13784,3,276
"final",160,13784,4,276
"stimuli_outlier_fixed",160,14720,1,277
"trial_outlier_fixed",160,14652,2,277
"trial_external",160,14212,3,277
"final",160,14212,4,277
"stimuli_outlier_data",160,14720,1,278
"trial_outlier_fixed",160,14652,2,278
"trial_external",160,14212,3,278
"final",160,14212,4,278
"participant_external",155,14260,1,279
"trial_outlier_data",155,13864,2,279
"trial_external",155,13448,3,279
"final",155,13448,4,279
"participant_outlier_fixed",160,14720,1,280
"trial_outlier_data",160,14333,2,280
"trial_external",160,13903,3,280
"final",160,13903,4,280
"participant_outlier_data",157,14444,1,281
"trial_outlier_data",157,14054,2,281
"trial_external",157,13632,3,281
"final",157,13632,4,281
"trial_outlier_fixed",160,14652,1,282
"trial_outlier_data",160,14265,2,282
"trial_external",160,13837,3,282
"final",160,13837,4,282
"stimuli_external",160,14278,1,283
"trial_outlier_data",160,13910,2,283
"trial_external",160,13492,3,283
"final",160,13492,4,283
"stimuli_outlier_fixed",160,14720,1,284
"trial_outlier_data",160,14333,2,284
"trial_external",160,13903,3,284
"final",160,13903,4,284
"stimuli_outlier_data",160,14720,1,285
"trial_outlier_data",160,14333,2,285
"trial_external",160,13903,3,285
"final",160,13903,4,285
"participant_external",155,14260,1,286
"stimuli_external",155,13832,2,286
"trial_external",155,13417,3,286
"final",155,13417,4,286
"participant_outlier_fixed",160,14720,1,287
"stimuli_external",160,14278,2,287
"trial_external",160,13849,3,287
"final",160,13849,4,287
"participant_outlier_data",157,14444,1,288
"stimuli_external",157,14010,2,288
"trial_external",157,13589,3,288
"final",157,13589,4,288
"trial_outlier_fixed",160,14652,1,289
"stimuli_external",160,14212,2,289
"trial_external",160,13785,3,289
"final",160,13785,4,289
"trial_outlier_data",160,14333,1,290
"stimuli_external",160,13903,2,290
"trial_external",160,13485,3,290
"final",160,13485,4,290
"stimuli_outlier_fixed",160,14720,1,291
"stimuli_external",160,14278,2,291
"trial_external",160,13849,3,291
"final",160,13849,4,291
"stimuli_outlier_data",160,14720,1,292
"stimuli_external",160,14278,2,292
"trial_external",160,13849,3,292
"final",160,13849,4,292
"participant_external",155,14260,1,293
"stimuli_outlier_fixed",155,14260,2,293
"trial_external",155,13832,3,293
"final",155,13832,4,293
"participant_outlier_fixed",160,14720,1,294
"stimuli_outlier_fixed",160,14720,2,294
"trial_external",160,14278,3,294
"final",160,14278,4,294
"participant_outlier_data",157,14444,1,295
"stimuli_outlier_fixed",157,14444,2,295
"trial_external",157,14010,3,295
"final",157,14010,4,295
"trial_outlier_fixed",160,14652,1,296
"stimuli_outlier_fixed",160,14652,2,296
"trial_external",160,14212,3,296
"final",160,14212,4,296
"trial_outlier_data",160,14333,1,297
"stimuli_outlier_fixed",160,14333,2,297
"trial_external",160,13903,3,297
"final",160,13903,4,297
"stimuli_external",160,14278,1,298
"stimuli_outlier_fixed",160,14278,2,298
"trial_external",160,13849,3,298
"final",160,13849,4,298
"stimuli_outlier_data",160,14720,1,299
"stimuli_outlier_fixed",160,14720,2,299
"trial_external",160,14278,3,299
"final",160,14278,4,299
"participant_external",155,14260,1,300
"stimuli_outlier_data",155,14260,2,300
"trial_external",155,13832,3,300
"final",155,13832,4,300
"participant_outlier_fixed",160,14720,1,301
"stimuli_outlier_data",160,14720,2,301
"trial_external",160,14278,3,301
"final",160,14278,4,301
"participant_outlier_data",157,14444,1,302
"stimuli_outlier_data",157,14444,2,302
"trial_external",157,14010,3,302
"final",157,14010,4,302
"trial_outlier_fixed",160,14652,1,303
"stimuli_outlier_data",160,14652,2,303
"trial_external",160,14212,3,303
"final",160,14212,4,303
"trial_outlier_data",160,14333,1,304
"stimuli_outlier_data",160,14333,2,304
"trial_external",160,13903,3,304
"final",160,13903,4,304
"stimuli_external",160,14278,1,305
"stimuli_outlier_data",160,14278,2,305
"trial_external",160,13849,3,305
"final",160,13849,4,305
"stimuli_outlier_fixed",160,14720,1,306
"stimuli_outlier_data",160,14720,2,306
"trial_external",160,14278,3,306
"final",160,14278,4,306
"participant_outlier_fixed",160,14720,1,307
"participant_external",155,14260,2,307
"trial_outlier_fixed",155,14199,3,307
"final",155,14199,4,307
"participant_outlier_data",157,14444,1,308
"participant_external",152,13984,2,308
"trial_outlier_fixed",152,13919,3,308
"final",152,13919,4,308
"trial_external",160,14278,1,309
"participant_external",155,13829,2,309
"trial_outlier_fixed",155,13763,3,309
"final",155,13763,4,309
"trial_outlier_data",160,14333,1,310
"participant_external",155,13882,2,310
"trial_outlier_fixed",155,13814,3,310
"final",155,13814,4,310
"stimuli_external",160,14278,1,311
"participant_external",155,13832,2,311
"trial_outlier_fixed",155,13764,3,311
"final",155,13764,4,311
"stimuli_outlier_fixed",160,14720,1,312
"participant_external",155,14260,2,312
"trial_outlier_fixed",155,14197,3,312
"final",155,14197,4,312
"stimuli_outlier_data",160,14720,1,313
"participant_external",155,14260,2,313
"trial_outlier_fixed",155,14193,3,313
"final",155,14193,4,313
"participant_external",155,14260,1,314
"participant_outlier_fixed",155,14260,2,314
"trial_outlier_fixed",155,14193,3,314
"final",155,14193,4,314
"participant_outlier_data",157,14444,1,315
"participant_outlier_fixed",157,14444,2,315
"trial_outlier_fixed",157,14379,3,315
"final",157,14379,4,315
"trial_external",160,14278,1,316
"participant_outlier_fixed",160,14278,2,316
"trial_outlier_fixed",160,14212,3,316
"final",160,14212,4,316
"trial_outlier_data",160,14333,1,317
"participant_outlier_fixed",155,13967,2,317
"trial_outlier_fixed",155,13899,3,317
"final",155,13899,4,317
"stimuli_external",160,14278,1,318
"participant_outlier_fixed",160,14278,2,318
"trial_outlier_fixed",160,14213,3,318
"final",160,14213,4,318
"stimuli_outlier_fixed",160,14720,1,319
"participant_outlier_fixed",160,14720,2,319
"trial_outlier_fixed",160,14652,3,319
"final",160,14652,4,319
"stimuli_outlier_data",160,14720,1,320
"participant_outlier_fixed",160,14720,2,320
"trial_outlier_fixed",160,14652,3,320
"final",160,14652,4,320
"participant_external",155,14260,1,321
"participant_outlier_data",152,13984,2,321
"trial_outlier_fixed",152,13920,3,321
"final",152,13920,4,321
"participant_outlier_fixed",160,14720,1,322
"participant_outlier_data",157,14444,2,322
"trial_outlier_fixed",157,14379,3,322
"final",157,14379,4,322
"trial_external",160,14278,1,323
"participant_outlier_data",157,14012,2,323
"trial_outlier_fixed",157,13947,3,323
"final",157,13947,4,323
"trial_outlier_data",160,14333,1,324
"participant_outlier_data",157,14087,2,324
"trial_outlier_fixed",157,14022,3,324
"final",157,14022,4,324
"stimuli_external",160,14278,1,325
"participant_outlier_data",158,14104,2,325
"trial_outlier_fixed",158,14042,3,325
"final",158,14042,4,325
"stimuli_outlier_fixed",160,14720,1,326
"participant_outlier_data",157,14444,2,326
"trial_outlier_fixed",157,14379,3,326
"final",157,14379,4,326
"stimuli_outlier_data",160,14720,1,327
"participant_outlier_data",157,14444,2,327
"trial_outlier_fixed",157,14379,3,327
"final",157,14379,4,327
"participant_external",155,14260,1,328
"trial_external",155,13832,2,328
"trial_outlier_fixed",155,13765,3,328
"final",155,13765,4,328
"participant_outlier_fixed",160,14720,1,329
"trial_external",160,14278,2,329
"trial_outlier_fixed",160,14212,3,329
"final",160,14212,4,329
"participant_outlier_data",157,14444,1,330
"trial_external",157,14010,2,330
"trial_outlier_fixed",157,13946,3,330
"final",157,13946,4,330
"trial_outlier_data",160,14333,1,331
"trial_external",160,13903,2,331
"trial_outlier_fixed",160,13839,3,331
"final",160,13839,4,331
"stimuli_external",160,14278,1,332
"trial_external",160,13849,2,332
"trial_outlier_fixed",160,13787,3,332
"final",160,13787,4,332
"stimuli_outlier_fixed",160,14720,1,333
"trial_external",160,14278,2,333
"trial_outlier_fixed",160,14211,3,333
"final",160,14211,4,333
"stimuli_outlier_data",160,14720,1,334
"trial_external",160,14278,2,334
"trial_outlier_fixed",160,14210,3,334
"final",160,14210,4,334
"participant_external",155,14260,1,335
"trial_outlier_data",155,13890,2,335
"trial_outlier_fixed",155,13824,3,335
"final",155,13824,4,335
"participant_outlier_fixed",160,14720,1,336
"trial_outlier_data",160,14333,2,336
"trial_outlier_fixed",160,14265,3,336
"final",160,14265,4,336
"participant_outlier_data",157,14444,1,337
"trial_outlier_data",157,14054,2,337
"trial_outlier_fixed",157,13989,3,337
"final",157,13989,4,337
"trial_external",160,14278,1,338
"trial_outlier_data",160,13900,2,338
"trial_outlier_fixed",160,13836,3,338
"final",160,13836,4,338
"stimuli_external",160,14278,1,339
"trial_outlier_data",160,13886,2,339
"trial_outlier_fixed",160,13819,3,339
"final",160,13819,4,339
"stimuli_outlier_fixed",160,14720,1,340
"trial_outlier_data",160,14333,2,340
"trial_outlier_fixed",160,14265,3,340
"final",160,14265,4,340
"stimuli_outlier_data",160,14720,1,341
"trial_outlier_data",160,14333,2,341
"trial_outlier_fixed",160,14265,3,341
"final",160,14265,4,341
"participant_external",155,14260,1,342
"stimuli_external",155,13832,2,342
"trial_outlier_fixed",155,13769,3,342
"final",155,13769,4,342
"participant_outlier_fixed",160,14720,1,343
"stimuli_external",160,14278,2,343
"trial_outlier_fixed",160,14212,3,343
"final",160,14212,4,343
"participant_outlier_data",157,14444,1,344
"stimuli_external",157,14010,2,344
"trial_outlier_fixed",157,13947,3,344
"final",157,13947,4,344
"trial_external",160,14278,1,345
"stimuli_external",160,13849,2,345
"trial_outlier_fixed",160,13785,3,345
"final",160,13785,4,345
"trial_outlier_data",160,14333,1,346
"stimuli_external",160,13903,2,346
"trial_outlier_fixed",160,13836,3,346
"final",160,13836,4,346
"stimuli_outlier_fixed",160,14720,1,347
"stimuli_external",160,14278,2,347
"trial_outlier_fixed",160,14211,3,347
"final",160,14211,4,347
"stimuli_outlier_data",160,14720,1,348
"stimuli_external",160,14278,2,348
"trial_outlier_fixed",160,14211,3,348
"final",160,14211,4,348
